device_type,cpu,consumption,delta,fps,pixel,in_time
PC,1,83,24,15,720,True
PC,2,84,25,15,720,True
PC,1,83,25,15,720,True
PC,2,84,24,15,720,True
PC,1,84,24,15,720,True
PC,1,83,25,15,720,True
PC,1,83,24,15,720,True
PC,2,84,24,15,720,True
PC,1,83,25,15,720,True
PC,1,83,25,15,720,True
PC,1,83,24,15,720,True
PC,1,83,24,15,720,True
PC,1,83,24,15,720,True
PC,3,85,24,15,720,True
PC,1,83,24,15,720,True
PC,0,82,25,15,720,True
PC,1,83,24,15,720,True
PC,1,83,24,15,720,True
PC,1,84,25,15,720,True
PC,2,84,24,15,720,True
PC,1,83,25,15,720,True
PC,1,83,25,15,720,True
PC,1,83,24,15,720,True
PC,0,82,25,15,720,True
PC,1,83,25,15,720,True
PC,1,83,25,15,720,True
PC,3,85,25,15,720,True
PC,1,83,25,15,720,True
PC,1,83,26,15,720,True
PC,3,85,25,15,720,True
PC,1,83,25,15,720,True
PC,1,83,25,15,720,True
PC,1,83,23,15,720,True
PC,1,83,24,15,720,True
PC,0,82,25,15,720,True
PC,1,83,25,15,720,True
PC,1,83,25,15,720,True
PC,2,84,25,15,720,True
PC,1,83,24,15,720,True
PC,2,84,24,15,720,True
PC,1,84,25,20,720,True
PC,1,83,23,20,720,True
PC,0,82,29,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,1,83,29,20,720,True
PC,1,83,24,20,720,True
PC,1,83,25,20,720,True
PC,2,84,29,20,720,True
PC,1,83,23,20,720,True
PC,2,84,25,20,720,True
PC,6,87,31,20,720,True
PC,5,86,23,20,720,True
PC,1,83,25,20,720,True
PC,2,84,29,20,720,True
PC,1,83,23,20,720,True
PC,1,83,24,20,720,True
PC,1,83,35,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,1,83,28,20,720,True
PC,2,85,24,20,720,True
PC,1,83,24,20,720,True
PC,2,84,30,20,720,True
PC,1,83,24,20,720,True
PC,1,83,25,20,720,True
PC,1,83,28,20,720,True
PC,2,84,25,20,720,True
PC,1,83,25,20,720,True
PC,3,85,33,20,720,True
PC,0,82,24,20,720,True
PC,0,82,24,20,720,True
PC,3,85,30,20,720,True
PC,1,83,23,20,720,True
PC,1,83,25,20,720,True
PC,6,87,35,20,720,True
PC,3,85,27,20,720,True
PC,1,83,23,20,720,True
PC,1,83,34,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,1,83,29,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,1,83,29,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,1,83,31,20,720,True
PC,1,83,25,20,720,True
PC,2,84,23,20,720,True
PC,2,84,32,20,720,True
PC,1,83,23,20,720,True
PC,1,83,25,20,720,True
PC,2,84,36,20,720,True
PC,1,83,23,20,720,True
PC,1,83,25,20,720,True
PC,3,85,36,20,720,True
PC,0,82,24,20,720,True
PC,1,83,25,20,720,True
PC,3,85,31,20,720,True
PC,1,83,24,20,720,True
PC,3,85,27,20,720,True
PC,2,84,31,20,720,True
PC,1,83,25,20,720,True
PC,0,82,25,20,720,True
PC,2,84,32,20,720,True
PC,0,82,24,20,720,True
PC,2,84,25,20,720,True
PC,1,83,34,20,720,True
PC,1,83,25,20,720,True
PC,1,83,25,20,720,True
PC,1,83,32,20,720,True
PC,1,83,24,20,720,True
PC,2,84,25,20,720,True
PC,2,84,32,20,720,True
PC,2,84,24,20,720,True
PC,1,83,23,20,720,True
PC,2,84,32,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,2,84,34,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,2,84,34,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,3,85,33,20,720,True
PC,5,86,25,20,720,True
PC,1,83,24,20,720,True
PC,1,83,29,20,720,True
PC,1,83,25,20,720,True
PC,1,83,25,20,720,True
PC,2,84,32,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,3,85,32,20,720,True
PC,0,82,24,20,720,True
PC,1,83,24,20,720,True
PC,1,83,34,20,720,True
PC,2,85,24,20,720,True
PC,1,83,25,20,720,True
PC,1,83,29,20,720,True
PC,1,83,23,20,720,True
PC,1,83,23,20,720,True
PC,2,84,30,20,720,True
PC,1,83,26,20,720,True
PC,1,83,24,20,720,True
PC,1,83,33,20,720,True
PC,1,83,23,20,720,True
PC,2,84,23,20,720,True
PC,2,84,29,20,720,True
PC,3,85,24,20,720,True
PC,2,84,23,20,720,True
PC,2,84,29,20,720,True
PC,1,83,24,20,720,True
PC,1,83,25,20,720,True
PC,1,83,33,20,720,True
PC,1,83,24,20,720,True
PC,1,83,25,20,720,True
PC,1,83,38,20,720,True
PC,1,83,23,20,720,True
PC,1,83,24,20,720,True
PC,1,83,34,20,720,True
PC,1,83,23,20,720,True
PC,0,82,24,20,720,True
PC,6,88,33,20,720,True
PC,1,83,24,20,720,True
PC,0,82,24,20,720,True
PC,3,85,34,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,1,84,39,20,720,True
PC,0,82,23,20,720,True
PC,1,83,25,20,720,True
PC,2,84,33,20,720,True
PC,1,83,24,20,720,True
PC,1,83,25,20,720,True
PC,2,84,30,20,720,True
PC,1,83,25,20,720,True
PC,2,84,25,20,720,True
PC,3,85,31,20,720,True
PC,1,83,24,20,720,True
PC,2,84,24,20,720,True
PC,2,84,31,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,1,83,36,20,720,True
PC,1,83,23,20,720,True
PC,1,83,25,20,720,True
PC,1,83,35,20,720,True
PC,2,84,24,20,720,True
PC,1,83,24,20,720,True
PC,1,83,28,20,720,True
PC,1,83,24,20,720,True
PC,1,83,23,20,720,True
PC,1,83,29,20,720,True
PC,0,82,24,20,720,True
PC,1,83,25,20,720,True
PC,1,83,29,20,720,True
PC,3,85,24,20,720,True
PC,2,84,24,20,720,True
PC,1,83,32,20,720,True
PC,4,86,25,20,720,True
PC,2,84,23,20,720,True
PC,1,83,31,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,1,83,31,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,1,83,36,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,1,83,30,20,720,True
PC,0,82,24,20,720,True
PC,1,83,26,20,720,True
PC,2,84,28,20,720,True
PC,1,83,25,20,720,True
PC,1,83,25,20,720,True
PC,3,85,30,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,1,83,32,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,2,84,32,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,3,85,30,20,720,True
PC,1,83,23,20,720,True
PC,1,83,24,20,720,True
PC,2,84,35,20,720,True
PC,3,85,24,20,720,True
PC,1,83,24,20,720,True
PC,2,84,39,20,720,True
PC,1,83,25,20,720,True
PC,1,83,25,20,720,True
PC,2,84,25,20,720,True
PC,1,83,25,20,720,True
PC,1,83,24,20,720,True
PC,1,83,28,20,720,True
PC,3,85,24,20,720,True
PC,2,84,24,20,720,True
PC,1,83,29,20,720,True
PC,2,84,24,20,720,True
PC,1,83,25,20,720,True
PC,2,84,32,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,1,83,30,20,720,True
PC,1,83,24,20,720,True
PC,1,83,25,20,720,True
PC,1,83,34,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,2,84,32,20,720,True
PC,2,84,25,20,720,True
PC,3,85,24,20,720,True
PC,2,84,30,20,720,True
PC,6,87,25,20,720,True
PC,2,84,24,20,720,True
PC,3,85,37,20,720,True
PC,1,83,25,20,720,True
PC,1,83,25,20,720,True
PC,2,84,28,20,720,True
PC,2,84,24,20,720,True
PC,2,84,24,20,720,True
PC,2,84,29,20,720,True
PC,2,84,25,20,720,True
PC,2,84,24,20,720,True
PC,3,85,33,20,720,True
PC,2,84,24,20,720,True
PC,2,84,25,20,720,True
PC,4,86,28,20,720,True
PC,2,84,25,20,720,True
PC,1,83,24,20,720,True
PC,2,84,29,20,720,True
PC,2,84,24,20,720,True
PC,2,84,26,20,720,True
PC,3,85,30,20,720,True
PC,1,83,24,20,720,True
PC,2,84,25,20,720,True
PC,3,85,32,20,720,True
PC,2,84,24,20,720,True
PC,3,85,26,20,720,True
PC,2,84,31,20,720,True
PC,1,83,23,20,720,True
PC,1,83,24,20,720,True
PC,2,84,35,20,720,True
PC,2,85,25,20,720,True
PC,1,83,24,20,720,True
PC,3,85,34,20,720,True
PC,1,83,25,20,720,True
PC,2,84,25,20,720,True
PC,3,85,39,20,720,True
PC,1,83,25,20,720,True
PC,2,84,25,20,720,True
PC,2,84,30,20,720,True
PC,1,83,24,20,720,True
PC,2,84,24,20,720,True
PC,0,83,43,20,720,True
PC,3,85,24,20,720,True
PC,2,84,24,20,720,True
PC,1,83,28,20,720,True
PC,2,84,25,20,720,True
PC,2,84,24,20,720,True
PC,3,85,31,20,720,True
PC,2,84,24,20,720,True
PC,10,91,24,20,720,True
PC,2,84,30,20,720,True
PC,1,83,24,20,720,True
PC,1,83,24,20,720,True
PC,1,83,36,20,720,True
PC,1,83,24,20,720,True
PC,1,83,25,20,720,True
PC,2,84,28,20,720,True
PC,3,85,24,20,720,True
PC,2,84,25,20,720,True
PC,2,84,25,20,720,True
PC,2,84,25,20,720,True
PC,2,84,24,20,720,True
PC,3,85,34,20,720,True
PC,3,85,25,20,720,True
PC,2,84,25,20,720,True
PC,4,86,28,20,720,True
PC,1,83,25,20,720,True
PC,2,84,24,20,720,True
PC,3,85,30,20,720,True
PC,1,83,25,20,720,True
PC,3,85,25,20,720,True
PC,2,84,28,20,720,True
PC,2,84,25,25,720,True
PC,3,85,23,25,720,True
PC,3,85,27,25,720,True
PC,3,85,24,25,720,True
PC,3,85,24,25,720,True
PC,4,86,24,25,720,True
PC,4,86,29,25,720,True
PC,0,82,24,25,720,True
PC,3,85,24,25,720,True
PC,3,85,25,25,720,True
PC,4,86,29,25,720,True
PC,3,85,24,25,720,True
PC,5,86,27,25,720,True
PC,2,84,24,25,720,True
PC,2,84,34,25,720,True
PC,4,86,25,25,720,True
PC,1,83,24,25,720,True
PC,3,85,25,25,720,True
PC,3,85,29,25,720,True
PC,3,85,23,25,720,True
PC,3,85,24,25,720,True
PC,1,83,24,25,720,True
PC,3,85,30,25,720,True
PC,3,85,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,3,85,33,25,720,True
PC,3,85,24,25,720,True
PC,4,86,26,25,720,True
PC,3,85,24,25,720,True
PC,3,85,31,25,720,True
PC,3,85,25,25,720,True
PC,1,83,24,25,720,True
PC,3,85,24,25,720,True
PC,3,85,34,25,720,True
PC,3,85,25,25,720,True
PC,3,85,24,25,720,True
PC,3,85,24,25,720,True
PC,1,83,28,25,720,True
PC,3,85,25,25,720,True
PC,3,85,25,25,720,True
PC,4,86,25,25,720,True
PC,2,84,34,25,720,True
PC,4,86,25,25,720,True
PC,3,85,25,25,720,True
PC,1,83,25,25,720,True
PC,2,84,34,25,720,True
PC,1,83,25,25,720,True
PC,1,83,23,25,720,True
PC,1,83,24,25,720,True
PC,3,85,31,25,720,True
PC,3,85,24,25,720,True
PC,3,85,24,25,720,True
PC,1,83,23,25,720,True
PC,3,85,28,25,720,True
PC,1,83,24,25,720,True
PC,4,86,24,25,720,True
PC,3,85,25,25,720,True
PC,3,85,29,25,720,True
PC,3,85,25,25,720,True
PC,7,89,23,25,720,True
PC,1,83,25,25,720,True
PC,2,84,29,25,720,True
PC,2,84,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,2,84,30,25,720,True
PC,3,85,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,28,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,31,25,720,True
PC,1,83,25,25,720,True
PC,3,85,25,25,720,True
PC,1,83,24,25,720,True
PC,6,87,27,25,720,True
PC,1,83,24,25,720,True
PC,1,83,23,25,720,True
PC,1,83,25,25,720,True
PC,3,85,30,25,720,True
PC,6,87,23,25,720,True
PC,1,83,25,25,720,True
PC,1,83,25,25,720,True
PC,1,83,30,25,720,True
PC,2,84,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,31,25,720,True
PC,4,86,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,32,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,3,85,38,25,720,True
PC,2,84,25,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,29,25,720,True
PC,1,83,23,25,720,True
PC,1,83,24,25,720,True
PC,3,85,25,25,720,True
PC,2,84,30,25,720,True
PC,8,89,25,25,720,True
PC,0,82,23,25,720,True
PC,1,83,24,25,720,True
PC,3,85,35,25,720,True
PC,0,82,24,25,720,True
PC,1,83,23,25,720,True
PC,1,83,25,25,720,True
PC,1,83,29,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,30,25,720,True
PC,1,84,25,25,720,True
PC,3,85,24,25,720,True
PC,3,85,24,25,720,True
PC,3,85,36,25,720,True
PC,6,87,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,28,25,720,True
PC,2,84,25,25,720,True
PC,1,83,23,25,720,True
PC,1,83,24,25,720,True
PC,3,85,28,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,28,25,720,True
PC,1,83,25,25,720,True
PC,1,83,25,25,720,True
PC,3,85,25,25,720,True
PC,10,91,33,25,720,True
PC,4,86,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,29,25,720,True
PC,2,84,25,25,720,True
PC,1,83,24,25,720,True
PC,1,84,25,25,720,True
PC,2,84,36,25,720,True
PC,0,82,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,3,85,29,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,6,87,29,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,3,85,30,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,30,25,720,True
PC,3,85,24,25,720,True
PC,4,86,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,35,25,720,True
PC,2,84,23,25,720,True
PC,1,83,25,25,720,True
PC,1,83,25,25,720,True
PC,2,84,30,25,720,True
PC,2,84,24,25,720,True
PC,1,83,23,25,720,True
PC,1,83,24,25,720,True
PC,1,83,29,25,720,True
PC,2,84,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,23,25,720,True
PC,2,84,31,25,720,True
PC,2,84,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,29,25,720,True
PC,2,84,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,4,86,30,25,720,True
PC,3,85,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,28,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,0,82,29,25,720,True
PC,3,85,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,25,25,720,True
PC,3,85,30,25,720,True
PC,3,85,24,25,720,True
PC,3,85,25,25,720,True
PC,6,88,28,25,720,True
PC,5,87,32,25,720,True
PC,10,91,25,25,720,True
PC,4,86,24,25,720,True
PC,3,85,25,25,720,True
PC,2,84,32,25,720,True
PC,2,84,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,2,84,32,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,29,25,720,True
PC,1,83,25,25,720,True
PC,1,83,25,25,720,True
PC,4,86,24,25,720,True
PC,1,83,29,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,31,25,720,True
PC,3,85,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,2,84,32,25,720,True
PC,2,84,26,25,720,True
PC,3,85,24,25,720,True
PC,1,83,24,25,720,True
PC,2,84,38,25,720,True
PC,6,87,24,25,720,True
PC,4,86,25,25,720,True
PC,3,85,25,25,720,True
PC,3,85,33,25,720,True
PC,2,84,24,25,720,True
PC,2,84,25,25,720,True
PC,1,83,25,25,720,True
PC,1,83,30,25,720,True
PC,3,85,25,25,720,True
PC,1,83,24,25,720,True
PC,3,85,25,25,720,True
PC,3,85,33,25,720,True
PC,1,83,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,4,86,29,25,720,True
PC,4,86,24,25,720,True
PC,1,83,24,25,720,True
PC,4,86,23,25,720,True
PC,3,85,33,25,720,True
PC,1,83,25,25,720,True
PC,3,85,25,25,720,True
PC,1,83,24,25,720,True
PC,3,85,29,25,720,True
PC,1,83,24,25,720,True
PC,2,84,90,25,720,False
PC,6,87,38,25,720,True
PC,6,88,25,25,720,True
PC,7,89,24,25,720,True
PC,3,85,24,25,720,True
PC,6,87,28,25,720,True
PC,4,86,24,25,720,True
PC,0,82,24,25,720,True
PC,6,87,24,25,720,True
PC,4,86,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,7,89,24,25,720,True
PC,14,94,28,25,720,True
PC,1,83,25,25,720,True
PC,4,86,25,25,720,True
PC,1,83,23,25,720,True
PC,3,85,26,25,720,True
PC,0,82,24,25,720,True
PC,1,83,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,26,25,720,True
PC,0,82,25,25,720,True
PC,1,83,24,25,720,True
PC,3,85,24,25,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,1,83,26,25,720,True
PC,2,84,24,25,720,True
PC,2,84,27,25,720,True
PC,2,84,25,25,720,True
PC,3,85,28,25,720,True
PC,1,83,24,25,720,True
PC,1,83,28,30,720,True
PC,0,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,23,30,720,True
PC,6,87,27,30,720,True
PC,3,85,25,30,720,True
PC,1,83,25,25,720,True
PC,1,83,24,25,720,True
PC,7,89,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,27,30,720,True
PC,1,83,23,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,0,82,27,30,720,True
PC,2,84,23,30,720,True
PC,1,83,24,30,720,True
PC,3,85,24,30,720,True
PC,1,83,28,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,4,86,25,30,720,True
PC,1,83,28,30,720,True
PC,3,85,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,23,30,720,True
PC,0,82,28,30,720,True
PC,1,83,25,30,720,True
PC,4,86,25,30,720,True
PC,1,83,24,30,720,True
PC,3,85,33,30,720,True
PC,0,82,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,23,30,720,True
PC,1,83,27,30,720,True
PC,1,83,24,30,720,True
PC,3,85,24,30,720,True
PC,3,85,23,30,720,True
PC,0,82,30,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,23,30,720,True
PC,1,83,28,30,720,True
PC,1,83,23,30,720,True
PC,1,83,23,30,720,True
PC,1,83,23,30,720,True
PC,0,82,28,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,23,30,720,True
PC,1,83,27,30,720,True
PC,1,83,24,30,720,True
PC,1,83,23,30,720,True
PC,4,86,24,30,720,True
PC,4,86,26,30,720,True
PC,1,83,24,30,720,True
PC,3,85,25,30,720,True
PC,1,83,23,30,720,True
PC,3,85,26,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,3,85,28,30,720,True
PC,0,82,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,3,85,31,30,720,True
PC,3,85,24,30,720,True
PC,1,83,24,30,720,True
PC,3,85,24,30,720,True
PC,1,83,26,30,720,True
PC,4,86,24,30,720,True
PC,1,83,24,30,720,True
PC,7,89,23,30,720,True
PC,1,83,28,30,720,True
PC,4,86,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,0,82,27,30,720,True
PC,1,84,23,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,26,30,720,True
PC,0,82,24,30,720,True
PC,1,83,24,30,720,True
PC,4,86,24,30,720,True
PC,1,83,30,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,3,85,24,30,720,True
PC,3,85,28,30,720,True
PC,1,83,24,30,720,True
PC,0,82,24,30,720,True
PC,3,85,25,30,720,True
PC,1,83,27,30,720,True
PC,1,83,24,30,720,True
PC,0,82,24,30,720,True
PC,1,83,23,30,720,True
PC,3,85,27,30,720,True
PC,1,83,24,30,720,True
PC,1,83,26,30,720,True
PC,4,86,24,30,720,True
PC,4,86,28,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,4,86,23,30,720,True
PC,2,85,30,30,720,True
PC,3,85,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,26,30,720,True
PC,1,83,25,30,720,True
PC,1,83,24,30,720,True
PC,0,82,25,30,720,True
PC,2,84,27,30,720,True
PC,0,82,24,30,720,True
PC,4,86,25,30,720,True
PC,3,85,24,30,720,True
PC,1,83,25,30,720,True
PC,1,83,25,30,720,True
PC,1,84,23,30,720,True
PC,1,83,23,30,720,True
PC,1,83,27,30,720,True
PC,0,82,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,23,30,720,True
PC,1,83,28,30,720,True
PC,1,83,23,30,720,True
PC,1,83,25,30,720,True
PC,1,83,24,30,720,True
PC,1,83,28,30,720,True
PC,1,83,25,30,720,True
PC,3,85,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,29,30,720,True
PC,1,83,25,30,720,True
PC,3,85,24,30,720,True
PC,1,83,25,30,720,True
PC,1,83,29,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,30,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,23,30,720,True
PC,1,83,27,30,720,True
PC,1,84,25,30,720,True
PC,5,86,26,30,720,True
PC,2,84,24,30,720,True
PC,1,83,27,30,720,True
PC,1,84,25,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,29,30,720,True
PC,5,87,24,30,720,True
PC,3,85,25,30,720,True
PC,1,83,24,30,720,True
PC,3,85,27,30,720,True
PC,1,83,24,30,720,True
PC,1,83,23,30,720,True
PC,1,83,24,30,720,True
PC,1,83,30,30,720,True
PC,1,83,24,30,720,True
PC,4,86,23,30,720,True
PC,1,83,24,30,720,True
PC,1,83,29,30,720,True
PC,1,83,24,30,720,True
PC,0,82,24,30,720,True
PC,1,83,25,30,720,True
PC,3,85,28,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,28,30,720,True
PC,1,83,24,30,720,True
PC,0,82,24,30,720,True
PC,1,83,24,30,720,True
PC,3,85,31,30,720,True
PC,3,85,25,30,720,True
PC,4,86,25,30,720,True
PC,1,83,24,30,720,True
PC,3,85,29,30,720,True
PC,1,83,24,30,720,True
PC,3,85,25,30,720,True
PC,3,85,24,30,720,True
PC,3,85,26,30,720,True
PC,1,83,25,30,720,True
PC,1,83,25,30,720,True
PC,1,83,25,30,720,True
PC,1,83,28,30,720,True
PC,2,84,24,30,720,True
PC,1,83,25,30,720,True
PC,0,82,25,30,720,True
PC,2,84,24,30,720,True
PC,3,85,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,25,30,720,True
PC,3,85,28,30,720,True
PC,1,83,23,30,720,True
PC,2,84,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,27,30,720,True
PC,2,84,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,33,30,720,True
PC,0,82,25,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,26,30,720,True
PC,1,83,24,30,720,True
PC,6,87,26,30,720,True
PC,1,83,25,30,720,True
PC,0,82,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,25,30,720,True
PC,1,83,24,30,720,True
PC,1,83,27,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,31,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,1,83,24,30,720,True
PC,6,87,28,30,720,True
PC,3,85,24,30,720,True
PC,4,86,24,30,720,True
PC,3,85,25,30,720,True
PC,2,84,30,30,720,True
PC,2,84,25,30,720,True
PC,0,82,24,30,720,True
PC,2,84,25,30,720,True
PC,0,82,29,30,720,True
PC,3,85,24,30,720,True
PC,1,83,23,30,720,True
PC,5,87,261,30,720,False
PC,8,89,76,30,720,False
PC,6,87,24,30,720,True
PC,0,82,30,30,720,True
PC,7,89,25,30,720,True
PC,3,85,22,30,720,True
PC,1,83,23,30,720,True
PC,4,86,27,30,720,True
PC,2,84,23,30,720,True
PC,3,85,23,30,720,True
PC,3,85,23,30,720,True
PC,2,84,28,30,720,True
PC,4,86,22,30,720,True
PC,1,83,27,30,720,True
PC,3,85,24,30,720,True
PC,4,86,29,30,720,True
PC,3,85,22,30,720,True
PC,1,83,23,30,720,True
PC,4,86,23,30,720,True
PC,6,87,28,30,720,True
PC,3,85,24,30,720,True
PC,9,90,23,30,720,True
PC,1,83,22,30,720,True
PC,0,82,24,30,720,True
PC,4,86,23,30,720,True
PC,3,85,24,30,720,True
PC,3,85,22,30,720,True
PC,4,86,29,30,720,True
PC,3,85,22,30,720,True
PC,3,85,23,30,720,True
PC,3,85,23,30,720,True
PC,4,86,27,30,720,True
PC,1,84,22,30,720,True
PC,4,86,25,30,720,True
PC,3,85,28,30,720,True
PC,4,86,30,30,720,True
PC,2,84,25,30,720,True
PC,1,83,25,30,720,True
PC,3,85,25,30,720,True
PC,2,84,29,30,720,True
PC,2,84,25,30,720,True
PC,1,83,25,30,720,True
PC,3,85,24,30,720,True
PC,0,82,29,30,720,True
PC,2,84,25,30,720,True
PC,1,83,24,30,720,True
PC,3,85,25,30,720,True
PC,2,84,30,30,720,True
PC,4,86,25,30,720,True
PC,2,84,25,30,720,True
PC,6,87,27,30,720,True
PC,0,82,29,30,720,True
PC,3,85,24,30,720,True
PC,1,83,24,30,720,True
PC,3,85,24,30,720,True
PC,2,84,24,35,720,True
PC,3,85,24,35,720,True
PC,1,83,24,35,720,True
PC,3,85,23,35,720,True
PC,1,83,24,35,720,True
PC,3,85,24,35,720,True
PC,3,85,29,35,720,False
PC,6,87,24,35,720,True
PC,0,82,25,35,720,True
PC,1,83,24,35,720,True
PC,7,89,35,35,720,False
PC,0,82,26,35,720,True
PC,3,85,25,35,720,True
PC,3,85,24,35,720,True
PC,2,84,37,35,720,False
PC,3,85,24,35,720,True
PC,1,83,24,35,720,True
PC,3,85,23,35,720,True
